,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
66,Finland,0.090375165,0.096045835,0.078366773,0.066614026,0.0638497,0.065239746,0.058115995,0.0638497,0.088048571,0.050475291,0.052053512,0.061019307,0.069317885,0.058115995,0.052053512,0.047227154,0.077110053,0.038323007,0.042057256,0.020615922,0.050475291
67,France,0.176385839,0.170544174,0.15187794,0.149411762,0.1374595,0.157511708,0.132094969,0.129353454,0.144381501,0.132094969,0.128430488,0.144381501,0.136576052,0.13299986,0.130271819,0.139214004,0.107871404,0.117957072,0.118934693,0.10259933,0.109935619
68,French Antilles (FRA),0.02708581,0.023769538,0.047227154,0.03071311,0.03071311,0.011377575,0.009185786,0.013727846,0.010186449,0.036440004,0.011377575,0.014951379,0.028887323,0.010186449,0.034542313,0.023769538,0.013727846,0.043829754,0.028887323,0.020615922,0.008206532
69,French Guyana (FRA),0.228397811,0.197491625,0.234335967,0.157511708,0.153504557,0.1374595,0.12183601,0.131185639,0.156716942,0.213570145,0.13299986,0.131185639,0.128430488,0.094927655,0.166044246,0.13299986,0.112986675,0.153504557,0.126570531,0.12087409,0.167555885
70,French Polynesia (FRA),0.000759205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Gabon,0.230579,0.194894234,0.223395593,0.189592293,0.19423939,0.203835993,0.200689936,0.187565993,0.162985012,0.171284091,0.205080141,0.18688582,0.206316281,0.205080141,0.188243786,0.212380119,0.188243786,0.219985585,0.225635217,0.197491625,0.200689936
72,Galapagos Islands (ECU),0.009185786,0.002584281,0.002042776,0.004643713,0.003917141,0.001589841,0.002584281,0.005394183,0.003200438,0.003917141,0.002584281,0.003200438,0.005394183,0.003917141,0.008206532,0.005394183,0.003917141,0.004643713,0.003917141,0.011377575,0.003917141
73,The Gambia,0.36481923,0.319243658,0.331118885,0.2932075,0.322139656,0.320214962,0.321500725,0.306395938,0.30139185,0.335855404,0.337593764,0.300664326,0.304981795,0.313959717,0.339312063,0.284200868,0.296604569,0.337881531,0.317939163,0.338455399,0.320214962
74,Georgia,0.157511708,0.151059414,0.144381501,0.139214004,0.131185639,0.134796531,0.133900364,0.135688411,0.138338802,0.138338802,0.158303201,0.148582568,0.158303201,0.142674668,0.139214004,0.139214004,0.150237366,0.144381501,0.130271819,0.140085148,0.142674668
75,Germany,0.21118263,0.18688582,0.175665191,0.166801543,0.176385839,0.172021191,0.151059414,0.149411762,0.160658329,0.140952279,0.14691327,0.154312712,0.172755496,0.160658329,0.148582568,0.155117474,0.1374595,0.141815438,0.139214004,0.126570531,0.129353454
76,Ghana,0.397495797,0.342411352,0.397864001,0.328693883,0.362418588,0.337016558,0.394130367,0.362176195,0.335855404,0.379882394,0.386101063,0.339312063,0.339027058,0.3572369,0.356480654,0.318266303,0.310565718,0.377308013,0.377308013,0.370413256,0.353672406
77,Greece,0.170544174,0.174941854,0.172755496,0.160658329,0.168307296,0.162985012,0.149411762,0.150237366,0.15187794,0.151059414,0.164520687,0.157511708,0.156716942,0.15909145,0.145229183,0.147749749,0.141815438,0.138338802,0.136576052,0.12087409,0.128430488
78,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Grenada,0.047227154,0.042057256,0.055131147,0.045549857,0.036440004,0.022158046,0.008206532,0.013727846,0.009185786,0.058115995,0.009185786,0.017743774,0.028887323,0.009185786,0.034542313,0.022158046,0.020615922,0.05360477,0.036440004,0.03071311,0.011377575
80,Guadeloupe (FRA),0.056634391,0.061019307,0.075841983,0.066614026,0.059577255,0.028887323,0.019191402,0.038323007,0.019191402,0.075841983,0.02708581,0.028887323,0.050475291,0.025403656,0.061019307,0.047227154,0.028887323,0.077110053,0.056634391,0.038323007,0.022158046
81,Guatemala,0.300664326,0.183448656,0.223395593,0.166044246,0.153504557,0.168307296,0.12087409,0.151059414,0.14691327,0.155117474,0.142674668,0.171284091,0.151059414,0.177103816,0.173487027,0.184830848,0.162212566,0.182056533,0.171284091,0.155117474,0.160658329
82,Guernsey (UK),0.129353454,0.124691478,0.118934693,0.094927655,0.099355067,0.129353454,0.094927655,0.089216222,0.097156364,0.096045835,0.093801666,0.084491257,0.079612481,0.088048571,0.074562203,0.084491257,0.078366773,0.067973203,0.084491257,0.073270331,0.079612481
83,Guinea-Bissau,0.340728912,0.305690405,0.319891863,0.282990084,0.300299354,0.297350151,0.309533338,0.295103296,0.283798225,0.325607534,0.324982763,0.285403131,0.296977779,0.302116165,0.316623772,0.264185759,0.275540789,0.320859167,0.302477127,0.321820518,0.309878202
84,Guinea,0.331118885,0.306395938,0.314963988,0.273413429,0.283798225,0.279305614,0.317939163,0.295855625,0.277224148,0.318918548,0.315297339,0.286993063,0.30102849,0.30102849,0.30462633,0.26553388,0.280131229,0.323409698,0.310222328,0.310222328,0.302837295
85,Guyana,0.207544507,0.187565993,0.192923006,0.129353454,0.113991995,0.128430488,0.108906594,0.119907008,0.134796531,0.182056533,0.128430488,0.113991995,0.123744637,0.10682995,0.142674668,0.118934693,0.107871404,0.13299986,0.127502867,0.115985609,0.113991995
86,Haiti,0.096045835,0.090375165,0.108906594,0.089216222,0.079612481,0.093801666,0.065239746,0.088048571,0.088048571,0.105782126,0.092667703,0.088048571,0.079612481,0.07064863,0.096045835,0.092667703,0.096045835,0.10259933,0.084491257,0.077110053,0.089216222
87,Honduras,0.244669664,0.139214004,0.155117474,0.127502867,0.122792837,0.138338802,0.084491257,0.127502867,0.10259933,0.12087409,0.119907008,0.139214004,0.108906594,0.15187794,0.136576052,0.15909145,0.140952279,0.157511708,0.141815438,0.107871404,0.12183601
88,Hong Kong (CHN),0.231120354,0.214162385,0.239574928,0.242648634,0.235923221,0.250602423,0.260540057,0.271259845,0.264185759,0.270825934,0.269079498,0.278476031,0.246170981,0.274692958,0.242139891,0.246170981,0.245671906,0.209372212,0.208155681,0.195546866,0.190931469
